計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2024/06/20,AMAZON.CO.JP,-945,三井住友カード,食費,hl_foods,,1,i2FoGPikVHbSGOZBOw8QPi4DkcWPmkHybj-CLdUjflQ
0,2024/06/20,AMAZON.CO.JP,-1078,三井住友カード,食費,hl_foods,,1,wGpomf3yrfyV-6nGIJDehpI_EY4Uy6qfjdKSU4QHzuw
0,2024/06/20,AMAZON.CO.JP,-820,三井住友カード,食費,hl_foods,,1,0_LCog90Z3jdrvl--c9QdfBUK35oHJcm6kFvG3N77ps
0,2024/06/20,振込1 レ テイ トウ ハ,490000,三菱UFJ銀行,未分類,未分類,,1,uZA_XH-G3jNNlvqgOGOp8CWiXlvIWzgIehuo0qo5WJk
1,2024/06/19,口座振替 RTK ペイペイ,-10000,三菱UFJ銀行,食費,hl_foods,,0,Wr3k-JIRuGMKPS5z3Gq5tA4RGkg_Zx1aHp2iF0ahaQE
1,2024/06/19,タリーズコーヒー日暮里,-440,三井住友カード,食費,hl_foods,,0,FhKUpLoVxvuV7Uha7g7tZ4_Bdxsic0d0AUT8UkLrOKw
1,2024/06/19,物販,-766,suica chong,食費,hl_foods,,0,lqtfsiQ62pgiP_DEU6M9eYuG9Mm4L52QAe2H5wBqKco
1,2024/06/19,入 京成日暮 出 KS空港2,-1267,suica chong,住宅,hl_living,,0,xVAxxPpMu6_rfrsgRAaSpj_zrdwe5hKo1oe3b94dO1c
1,2024/06/18,"Maytopia XK8067 Jeans Denim Pants, Wide Pants, Cargo Pants, Baggy Pants, Large Size, Loose Fit, Wide, Straight, Casual, Stylish, Baggy, Hip Hop, Men's, Black 販売: Maytopia登録番号第6322118号",-2999,Amazon.co.jp,日用品,hl_shop,"",0,6j55NyXfb025Y4Gbk9VTde8OHrHHNyjEtGyEQLrNAak
1,2024/06/18,"uptoyou Jeans Men's Pants, Denim Pants, Wide Pants, Sarouel Pants, Loose Fit, Large Size, Easy Pants, Baggy Pants, Retro Pants, Solid, Adjustable Drawstring, Casual, Spring, Summer, Autumn, Winter, 販売: アップトウユー株式会社",-2985,Amazon.co.jp,日用品,hl_shop,"",0,aEq0IyAoqyumJF-_PskQGaPlTpRbigxbhpoAQdXHlOE
1,2024/06/18,配送料,0,Amazon.co.jp,日用品,hl_shop,,0,e-S3aLDb-7OG8a-gPmp8QdU_BXm66l2jn8Jsv7AhgGw
1,2024/06/18,スマイルライフ 国産野菜使用 カレー福神漬 100g  ライフ,-117,Amazon.co.jp,食費,hl_foods,,0,yVeG-bfigze3jEQvGdNEbvDe8tF6GxF3umjUuWBtNvg
1,2024/06/18,大塚製薬 オロナミンCドリンク 120ml 5点 ライフ,-560,Amazon.co.jp,食費,hl_foods,,0,dQmmA_0he8oflGntFF6n28k29dyB5p4_9ko4e54kr0E
1,2024/06/18,レノア 超消臭1WEEK SPORTS フレッシュシトラス 詰め替え 920ml  ライフ,-493,Amazon.co.jp,日用品,hl_shop,"",0,rM3fxgaOV9SY5p9BwYMWifmo_f7narv6_obpPJAUbnk
1,2024/06/18,ミニッツメイド ぷるんぷるん Qoo(クー) ぶどう味 2点 ライフ,-334,Amazon.co.jp,食費,hl_foods,,0,2sTLebg6LwU9jpi7I0NzwfA1rlqc6qqZt-VF_vIXhjo
1,2024/06/18,ミニッツメイド ぷるんぷるん Qoo(クー) マスカット味  ライフ,-167,Amazon.co.jp,食費,hl_foods,"",0,P5STkO1dFBJbOg10SKt4p6J2MI9VuTaRWwrMQZWQJlc
1,2024/06/18,不二家 アンパンマンフルーツゼリー 14個  ライフ,-300,Amazon.co.jp,食費,hl_foods,,0,GPW2AXxqRz7UbE9awsEEtJjStKYfmbLmIEe29P_euXk
1,2024/06/18,タイ産 輸入マンゴー(マハチャノ) 1玉  ライフ,-429,Amazon.co.jp,食費,hl_foods,"",0,eBTLdTylE2SsEVTiJzBb9_jRJ-NChJSnFtIRnHa7p6Q
1,2024/06/18,コカ・コーラ コカ・コーラ350mlPET  ライフ,-89,Amazon.co.jp,食費,hl_foods,,0,qfzI1UVqpg3BVDuFXZGasKpm-Osz_Ulx7MB8S14wvTg
1,2024/06/18,森永製菓 ウイダーinゼリー マルチビタミン グレープフルーツ味 180g 2点 ライフ,-402,Amazon.co.jp,食費,hl_foods,"",0,Ju3qdvrXxHnRZu5Q4Xx1aYxhEsdvMR2tIROSia3UrCw
1,2024/06/18,[冷凍] 江崎グリコ パピコ チョココーヒー 80ml×2本  ライフ,-145,Amazon.co.jp,食費,hl_foods,,0,3gMJl8E0TeMPg7Vmo4o4nw1ocJEvXowWE26ZgP4Wd2k
1,2024/06/18,ジャスティス マルチビタミンゼリー 180g 2点 ライフ,-222,Amazon.co.jp,食費,hl_foods,"",0,he387W-x-yn7bzHokZoyVH1FCUlw6u_ca27nJlW6un0
1,2024/06/18,味と食感が自慢のボイルむきえび(生食用) 100g 1パック  ライフ,-429,Amazon.co.jp,食費,hl_foods,"",0,ofqr7xVPlc99KVVoKBAay5M0NRCk5bOmsDmzyAUs8e8
1,2024/06/18,やおきん うまい棒 やさいサラダ味 6g  ライフ,-11,Amazon.co.jp,食費,hl_foods,"",0,gN_eEUDUASPp8l45scFwm_wviumaYjMx5__X1ekVPS0
1,2024/06/18,サンヨー 元祖ニュータンタンメン本舗監修タンタンメン 94g 2点 ライフ,-448,Amazon.co.jp,食費,hl_foods,,0,vNu7RD3y2te5_AvEMlfNIufpeEx-thbTydXwo0U3Yfo
1,2024/06/18,AGF(エージーエフ) ブレンディ スティック 紅茶オレ 【 ミルクティー 】 27個 (x 1)  ライフ,-451,Amazon.co.jp,食費,hl_foods,"",0,4N6l7X0nNSQeAQ4-MqLwZQPDbg6bF7mgRKxLnJoszWM
1,2024/06/18,サンキスト 100%マスカットブレンド 200ml  ライフ,-106,Amazon.co.jp,食費,hl_foods,"",0,z6JEsVJZa2-sSSZlvzqr5C_5R-U2sK1hkvJbfnshbNE
1,2024/06/18,北海道産 無洗米ななつぼし 5kg  ライフ,-2786,Amazon.co.jp,食費,hl_foods,,0,LWWUn9k5glm9bragrdu6nbvqU8xRbfI8R-jwaAFjbdA
1,2024/06/18,[冷蔵]森永乳業 リプトン レモンティー 900ml  ライフ,-153,Amazon.co.jp,食費,hl_foods,"",0,j7ZrkIMY0U6Rd_FJRl_EV9eHhfSDpprTda_sEXmy-X0
1,2024/06/18,森永製菓 ウイダーinゼリー マルチミネラル グレープ味 180g  ライフ,-201,Amazon.co.jp,食費,hl_foods,"",0,sYwT66mmCdfXvaYPGbrkM7kEWsqfGadF1Sx0L4nRfIo
1,2024/06/18,森乳業 牛乳屋さんが作るいちごミルクの素 300g  ライフ,-213,Amazon.co.jp,食費,hl_foods,,0,JHnlXrGzu6IvQcYbxbYHXCdjRcgjx-VF5FuRz2tiLD8
1,2024/06/18,MYB西日暮里駅東,-714,三井住友カード,食費,hl_foods,,0,5s3LKeAr3COnBAdS_RbL82rPmpW_Ap0FEXSzXdJ5MFU
0,2024/06/18,AMAZON.CO.JP,-2985,三井住友カード,食費,hl_foods,,1,Vs_UlWROs_KHk9mvcpvvyZxxvLOLTHpNDlvSmYTbGCc
0,2024/06/18,AMAZON.CO.JP,-2999,三井住友カード,食費,hl_foods,,1,HBfa7iASFUlf8zHHiDdc-sAaPGKTe_3ZmcHFVi1br7c
0,2024/06/18,Amazonネットスーパー(加盟店),-8056,三井住友カード,食費,食料品,,1,ZSizrbIVbUGbqOGRU5cOxBpp2d7CLB09hqWP2dzKOy4
1,2024/06/17,課税証明書,-2100,なし,税・社会保障,hl_bussi,,0,mGvtGgdTmp8Re90JdQksOtIzQEu4M1XX5XoowkhGeLM
1,2024/06/17,print copy vinh tru,-3000,なし,税・社会保障,hl_bussi,,0,9E6OvHHgWmeHMSn3aHB_1xQBBPSHI7sSZJ-eIY3plwA
1,2024/06/17,振込IB2 タジマ ヒトミ,-49500,三菱UFJ銀行,税・社会保障,hl_bussi,"",0,6ERcbfd5O_QZthUSfLlot54AFcJF3FzryUv-K2kIpgc
1,2024/06/17,print,-1150,なし,税・社会保障,hl_bussi,,0,F8X9hOawKVGDGMHpatqql4MV7lj7pod5ibczTDZaByE
1,2024/06/17,"",-400,なし,税・社会保障,hl_bussi,,0,yCLF3U4OTUBt6AjOjIk81XBaMiyqEtckT7w63RbL4MQ
1,2024/06/17,マルマンストア 51,-3592,三井住友カード,食費,hl_foods,,0,6JY9c0hBeLICNdC1mRo044amLrD2h9sf-W9lPMMT9ZY
1,2024/06/17,からあげ縁 荒川区役所前/NFC,-1770,三井住友カード,食費,hl_foods,"",0,A1uIYr6BIZ8dHVHCWZQUAi7mLGN-lXHjxypJxP0wZDQ
1,2024/06/17,セブン-イレブン,-149,三井住友カード,食費,hl_foods,"",0,wzWto7q60obTWSn64v8SjfrX2tkxnlv7Ah8XkQ18TYs
1,2024/06/16,andersen,-1800,なし,趣味・娯楽,hl_exp,,0,Op3HIKhBCfZHpdyDbvT98GpvTLLumviiMhbO0Onozbw
1,2024/06/16,kem o andersen,-600,なし,趣味・娯楽,hl_exp,,0,9e_IDFBs37iMZ-ytBGP7e6bkX0ws49GxWmoY_4zp_yI
1,2024/06/16,ヨネックス(YONEX) バドミントン シャトル メイビス2000 6ケ入り FAST(適正範囲温度0~13°C) ホワイト 販売: アマゾンジャパン合同会社,-1427,Amazon.co.jp,日用品,hl_shop,"",0,WXWUDIh5qsbWr4Exu99LhzHDmWmSpqDFDzI2haATEnM
1,2024/06/16,Mavis 2000 Nylon Tournament Shuttle-White (1/2 dozen) 販売: アマゾンジャパン合同会社,-1427,Amazon.co.jp,日用品,hl_shop,"",0,ZlEjm4Ssaum58IT9tKYBD1sgitDae99w8e-G0e1-oUo
1,2024/06/16,入 松戸 出 地西日暮,-408,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,BCAjEvkn1kx6Diq8minIZszBr1uwR-ykFkmAqKdGARc
1,2024/06/16,入 三咲 出 SK松戸,-252,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,rRw5SmO-eDW_6-K2Dre6cDAZ99GXTWjX0vQyxe6MMuY
1,2024/06/16,バス等 船新京B,-250,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,uaAgGbpefPP31Rcwe2uAFkl9D26fwYMwFrT-cV87M9A
1,2024/06/16,入 京成日暮 出 小室,-889,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,EwSERNQ-YQy25ElV9U3q9b7ByYxwmlSPDwSE7FwvVqQ
0,2024/06/16,カード モバイル,5000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,TNJ_YNbpJVyGMhHOpfI94oA_aQ3EauUywCNgY4-9g3o
1,2024/06/16,入 松戸 出 地西日暮,-408,suica chong,住宅,hl_living,,0,Ktm_JTFCUUpO49CDYz56rtiLOkZ_Py01n4BOnGqzgcM
1,2024/06/16,入 三咲 出 SK松戸,-252,suica chong,住宅,hl_living,,0,3fHNPpD5WMOrnKllOaWmuU0e5rFY0gnVExJV1qLGzfU
1,2024/06/16,バス等 船新京B,-250,suica chong,住宅,hl_living,,0,BTbt59IWKsjWm8NX2ztRMH59Jp_lCGRkPHe2mFgiusY
0,2024/06/16,カード モバイル,3000,suica chong,未分類,未分類,,1,AYP_kY_IKbCM9Kg6SCjslDgju8kWugNNd3T27pHnSww
1,2024/06/16,入 京成日暮 出 小室,-889,suica chong,住宅,hl_living,,0,adsLD7SwO7yUSQLy-adgX6FWbfnz_a0RlQ2VI-wKlBc
1,2024/06/16,ガスト,-3330,三井住友カード,食費,hl_foods,,0,egYNA1wqEZdWf0Bl5aMXaLFPxpecPwbjiRJwCrgkG-g
0,2024/06/16,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,"",1,k8qmWCrEFVRiC-ZA6InBJkQKXxyQjG3kERu8sSl-oo4
0,2024/06/16,AMAZON.CO.JP,-1427,三井住友カード,食費,hl_foods,,1,enwo_cS8xlzVJ5bNxJX-NmIiY4XlUy_J6RimtD4MtPc
0,2024/06/16,AMAZON.CO.JP,-1427,三井住友カード,食費,hl_foods,,1,aJ0wLmdUQbLfjcVEEG1shi8_0sOrFt2VZkPieKhBT_g
1,2024/06/16,ゴ-(タクシ-アプリ)*アプリハイ,-3500,エポスカード,住宅,hl_living,,0,AsTB12o9yimT5wfb9gRrp6SXHKtPuCyf1UyAfk2q_Mw
0,2024/06/16,モバイルSuica(AppleV)●,-5000,三井住友カード,通信費,その他通信費,,1,6V-xN_98d_HBUa4b9GIVb507tU1-BOe9hxD-TLjL4wY
1,2024/06/16,フアミリ―マ―トコムロエキマエ,-1937,三井住友カード,食費,hl_foods,,0,9YOh_ahonOQd7Iu0CIOg3HvBLN5Bk3RfS6VdOmZI6a4
1,2024/06/15,APPLE COM BILL,-3700,エポスカード,教養・教育,hl_selfde,,0,arz0YKysm_FCs9y8TnHMfNkWHTPqOwcLJCXF1IlixcA
0,2024/06/15,APPLE COM BILL,-3000,エポスカード,教養・教育,hl_selfde,,1,bMUj8nIFvwBZa4MC2UhkU0Nj0hXqXiBoHY1eVQ9IC88
1,2024/06/15,OCEAN TRICO オーシャントリコ ユニバーサルハードスプレー 140g ヘアスプレー メンズ レディース キープ マット 販売: アマゾンジャパン合同会社,-1650,Amazon.co.jp,日用品,hl_shop,"",0,w4mSo0jLbkT3PHBXmu2nfYsj5ouKw8Wz3GoZH461dTs
1,2024/06/15,割引,165,Amazon.co.jp,収入,ポイント,,0,M2y9uRXoO0X379sUJZJIUow8YYIaGUiYd7_ERkmBYXc
1,2024/06/15,パートナーポイント,26,Amazon.co.jp,収入,ポイント,,0,PttIZOZWn152FZeGZQhbx_U1gURKrwqLMNDmzSS_xtQ
1,2024/06/15,Amazonポイント,55,Amazon.co.jp,収入,ポイント,,0,IoUWoFyuNN5fJYp_QlrpIS9mqeTLMdKn3Vok120oBew
0,2024/06/15,AMAZON.CO.JP,-1404,三井住友カード,食費,hl_foods,,1,Lh-aU4bwno-xxH8tuTMPCDOa_tgNzLTc_hX5d4t_u1s
1,2024/06/15,入 川崎 出 日暮里,-406,suica chong,住宅,hl_living,,0,gXK6XLpjD9Thsxx_m7fvoSp_vBsi4qGb5ERI1eqpxUA
1,2024/06/15,入 日暮里 出 川崎,-406,suica chong,住宅,hl_living,,0,CKKVBHp-jRWAr8SaDonXIePCzJByaRO1NAfupY3rSVo
1,2024/06/15,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,,0,9iEGPfy_JLw7t3klOHY3zvMImH5Qud3TvXK6iaL7coo
1,2024/06/15,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,,0,T8UVTOQThHVnQxA9Vy2f6mpxbVt_AbOSuVA9OcIaeXs
0,2024/06/15,カード モバイル,3000,suica chong,未分類,未分類,,1,Hw-9Qaj-2osm5E8nf1Au4kPQ2b3f8n8p10PHgrPpfik
1,2024/06/15,物販,-184,suica chong,食費,hl_foods,,0,gx0-HYQVLKA-3ZhFwLnmXH8AaMVRgGLdlAOGKtqFrvU
1,2024/06/15,ドトールコーヒー,-250,三井住友カード,食費,hl_foods,,0,KK6XYZd1CSuneL_aBubk0dKRbkiPkErWjlixt7otcPE
1,2024/06/15,MYB西日暮里駅東,-1405,三井住友カード,食費,hl_foods,,0,NQO3-rSIMN_HgUepqHyA-94LtG3CvJPSWz44A50MYEQ
0,2024/06/15,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,clRhJEKLX1a7nkmtnwBpg3kHoTwKt1Kn-xfYBa4HtNI
0,2024/06/14,カ-ド,-490000,三菱UFJ銀行,現金・カード,ATM引き出し,,1,3jDkxvCuosOv8p0m3Ex6qt6ahKERCwlJnlvtAdqUANo
0,2024/06/14,振込1 レ テイ トウ ハ,400000,三菱UFJ銀行,未分類,未分類,,1,8a-FcUGmJHBkTy1YaV8a5e_AP40XZRPPYRHMb0KzQ3o
0,2024/06/14,パソコン振込 レ テイ トウ ハ,-400000,Smbc,現金・カード,ATM引き出し,,1,R8W4Xc88z9djKOvowh7IzeIT8p0HCwvsMZr2WsJULyM
1,2024/06/14,入 原宿 出 日暮里,-208,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,XsXhKCeH9lbUMms67bhMDpc_rek-cDhuF8sMdOBQHTk
1,2024/06/14,入 三越前 出 表参道,-209,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,dYRuhcepcd9gxmlonjJWP_xpZEYbdiZF8WWSOO5wtbk
1,2024/06/14,入 日暮里 出 東京,-167,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,zh62l_83s5NXq6nxpOIU3oTNJG97Uum0X7advSmsb0w
1,2024/06/14,スポ-ツクラブナス カイヒ,-12100,エポスカード,衣服・美容,hl_beahea,,0,DwIgFEzrk3nt4uE7S1-K0B2EOULGqeJ5FsTnGXcEpWY
1,2024/06/14,ペイペイ*アンドストーリーズ,-12000,エポスカード,衣服・美容,hl_beahea,cat tog,0,xAEdtOuwg9QpgLDdSY-79gz9tPhjfy_I6x2LrDzPltk
1,2024/06/14,スポ-ツクラブナス カイヒ,-11000,エポスカード,衣服・美容,hl_beahea,,0,D86l2o-lY3cNnLVCz0MJWengmYhWXAYleMYVsNHF8gI
1,2024/06/14,スシロー,-3250,三井住友カード,食費,hl_foods,"",0,YnKDDQ_dgIjkEkOQLUqFyzV5vuq1SagskHeqcHls3wY
1,2024/06/14,紀ノ国屋Echika表参道,-769,三井住友カード,食費,hl_foods,"",0,H5Xnid4JrwVqpDxxH4bQBdCqKifgODhLSSHGqPjJUbI
1,2024/06/14,ミッドタウンCL 日本橋人間ドッ/NFC,-6050,三井住友カード,衣服・美容,hl_beahea,"",0,uhDWZgrTjFef8UFF9q8UfIomRX9lX_PLbz7Ti51f02I
1,2024/06/14,QP/エキユ-トニツポリ,-303,エポスカード,食費,hl_foods,,0,cBVKjQogl1yXNfvxAFSyCd7A0FaNYglQM8KKYZKuBCc
1,2024/06/13,ペイペイ*オームタイテースト,-2300,エポスカード,食費,hl_foods,,0,5x8cpXHaFmdLvtrCvLLjV1mqFWkD5jiIp7OHVlho4m0
1,2024/06/13,マルマンストア 51,-1485,三井住友カード,食費,hl_foods,,0,8J2akEYyrhAzLeFfBwFPJPRmu-IAenctPA6sX-n3FNQ
1,2024/06/13,ガスト,-2540,三井住友カード,食費,hl_foods,,0,3iIC1yaxaKBJq2guRwLpH6QAam8UJXXSxkaipyNYGGs
1,2024/06/13,"",-240,なし,税・社会保障,hl_bussi,,0,Cfy73s62ed6wPpZy0nRcWLBga8zmrbiu2e7S9lpbtw8
0,2024/06/12,振込1 レ テイ トウ ハ,490000,三菱UFJ銀行,未分類,未分類,,1,ng7L5gSHmOl2SWBVUyp8Jgr-hlA5Cx1weV8PrL8p4TQ
0,2024/06/12,パソコン振込 レ テイ トウ ハ,-490000,Smbc,現金・カード,ATM引き出し,,1,2DwQRvjqHmBvStK-feeGj6j48bis9742VJpm8R25a88
1,2024/06/12,phí thôi quốc tịch Việt Nam,-31000,なし,税・社会保障,hl_bussi,,0,0cFq5Qf40oNTvzskaKXXyA0NUDN-XYhs_GlEq78VtoA
1,2024/06/12,ラクテンモバイルツウシンリョウ,-2181,エポスカード,住宅,hl_living,,0,Ssfxcf6q8HeAxQQ-wcfMexASJx58Cj44MJaP2gNQtpc
1,2024/06/12,口座振替 RTK ペイペイ,-10000,三菱UFJ銀行,食費,hl_foods,,0,nsRXJ0kb1uBaXPZtqpDipmqLup_-gkAzIsrqPDQGFJQ
1,2024/06/12,サンマルクカフェ 代々木上原店,-450,三井住友カード,食費,hl_foods,,0,kCoB9t8PHWStqsSu8YxO-FzL5PGTPF87ETSdK9i7H9w
1,2024/06/12,サンマルクカフェ 代々木上原店,-1160,三井住友カード,食費,hl_foods,,0,LAbICdx0-BOqTF8TXxrAFJlbraR9w5WlSwxnF8ZdUIM
1,2024/06/12,サンマルクカフェ 代々木上原店,-220,三井住友カード,食費,hl_foods,,0,0BcRuYPjecT4P_AokeocbyejQRrOVFPVCCh_nHHIk8s
1,2024/06/12,入 代々公園 出 地西日暮,-252,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,LSAfhoZhMJRGe9pDTIFM8NCrdrV1hmPE3XgFeWvosrI
1,2024/06/12,入 地西日暮 出 代々公園,-252,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,HnBx0LtUdNk7UD87DUY60IKcaS-dev1G4c3rkVjvIjA
1,2024/06/11,口座振替 RTK メルペイ,-5420,三菱UFJ銀行,日用品,hl_shop,,0,xh9XLUYiePcgAvZ89Kt3vBdwJoFrWdDQOmGEvnVUdMo
0,2024/06/11,カ-ド,1073,三菱UFJ銀行,収入,旦那,,1,d6nxkmjjDmE51tqqAuVHSWrAspXF4yN4E0u3AOnn1eI
0,2024/06/11,カ-ド,-50000,三菱UFJ銀行,現金・カード,ATM引き出し,,1,Pkls7Xg23OcuCAIs0qycUYFgjhuzV-n4NTrO5IEXpr4
1,2024/06/11,マルマンストア 51,-4020,三井住友カード,食費,hl_foods,,0,f8mSgDA4eQPNA8NHeM6Cuo-Khhs3xljgdMRnwfRNbes
1,2024/06/11,日本郵便/NFC,-370,三井住友カード,現金・カード,hl_invest,"",0,PWG1-ke6s7gvpDQVKxjr4ikEF41rgxZl0OBOOAZk3Yg
1,2024/06/11,QP/セブン-イレブン,-278,エポスカード,食費,hl_foods,,0,tobcHZ-pYJQ7PEpM3BvC9_Y6rBNxJ55dDdkTvtJJzgc
1,2024/06/11,print,-120,なし,税・社会保障,hl_bussi,"",0,WGNi0FLmJ_GfVCsXna3qOJaJX95SjI4QpmZv_VockL0
1,2024/06/11,"",-360,なし,税・社会保障,hl_bussi,,0,SV6IsErb-sqdyP-cGM2x0zqD3t0SQ7fK8zSFKYTkvu0
1,2024/06/10,phí đường bộ motherfarm,-2319,なし,住宅,hl_living,,0,oK47ctyoZde3XJHxMbp7kK1IYTkaYsvBxo8aox9eZMo
1,2024/06/10,振込 アラカワクジドウテアテ,60000,Smbc,収入,子育て手当,,0,NUpe6Y5jIKuLp9zOpMJURSQRwVx_0-Z7F3bJUPnnTrw
0,2024/06/10,ジドウソウキン,-80000,Smbc,未分類,未分類,,1,p4ulD5kZHEUlHEstuWB6WIn_lFnNPvi6uRII7nYlyWQ
1,2024/06/10,アガツマ アンパンマン 3WAY 補助便座 おしゃべり・メロディ付き 1個 (x 1) 販売: アマゾンジャパン合同会社,-3212,Amazon.co.jp,日用品,hl_shop,"",0,zPThyQsCc0_5lf07iLjPXyT1Ddyn8eoPf-any-TjYC8
1,2024/06/10,パートナーポイント,396,Amazon.co.jp,収入,ポイント,,0,gdmm3RQj47yqAKM5oWJXArcIldhMdXiNwdxpT1P3VbI
1,2024/06/10,Amazonポイント,1876,Amazon.co.jp,収入,ポイント,,0,Yoa7PS-16PC2kA5GM8V1YoD3yZ-fQJJ3pfIx20loRxc
0,2024/06/10,AMAZON.CO.JP,-940,三井住友カード,食費,hl_foods,,1,XmxZqvhAFGml0ITqb-kqlAsaQMkF7hN1UIiVjLnR4H0
1,2024/06/10,thuế đất 2024,-90000,なし,税・社会保障,hl_bussi,,0,555TKRCeGmjsxIqW4CnX9vGiLVsF6DPCtPd37JeNIl4
1,2024/06/10,マルマンストア 51,-3112,三井住友カード,食費,hl_foods,,0,odklWtyHqNSVVgasy-jUbvCDpf1VcdqNIGpkEOEhzAE
1,2024/06/10,KOI ベトナムフォ-&コ-ヒ-/NFC,-2530,三井住友カード,食費,hl_foods,,0,bRLWuWxkh6iXZJcq8TgJJi3bUksSC7lcAzno3xfRcuc
1,2024/06/09,ペイペイ*ハースブラウン,-2350,エポスカード,食費,hl_foods,"",0,Ozbf4Jtp-0oiSpv8uiAsAYoxVxctj5KHPx612SF2f2Y
1,2024/06/09,フアミリ―マ―トフナバシフエイスビル,-497,三井住友カード,食費,hl_foods,,0,U5AeSfLQCDdtlpSZsH0DH6ecXxcVQTV_zWi5dSSNmPI
1,2024/06/09,京成タクシー船橋(カード),-2900,三井住友カード,住宅,hl_living,"",0,T1-HCifntgcsEBVtijFt3nJVdjfXXZpw4vMavweeU44
1,2024/06/09,入 京成船橋 出 京成日暮,-387,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,d6LQ2o2HdTlHzb5FVZ5DVnEP_hqp2BHj92b9-xbuYcc
1,2024/06/09,入 京成日暮 出 京成船橋,-387,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,eUsTQ54tAVv4oeafQPyCOZ67p7rECzHmBdd9yYzcFf0
1,2024/06/09,入 京成船橋 出 京成日暮,-387,suica chong,住宅,hl_living,,0,cEwA3ccElTQePUaYv-hc_ce6HYBV6BQ0vbOI8S3NwjI
1,2024/06/09,入 京成日暮 出 京成船橋,-387,suica chong,住宅,hl_living,,0,B0o4z5qsUcB51_MxUdmsx0xuvKadChY7sGiJnA7zvfo
1,2024/06/08,ポップアップテント テント ワンタッチテント 1人用 サンシェードテント ビーチテント 2人~3人用 簡易テント 超軽量 通気 組み立て不要 公園/運動会/ビーチ日よけテント 99%UVカット アウトドア用品 キャンプ 海 砂浜 プール お花見 釣り 防災 専用キャリーバッグ 日本語説明書付き (ストライプブルー) 販売: JKUNDA【商標登録】24時間営業のショップ,-3580,Amazon.co.jp,日用品,hl_shop,"",0,8FBD1yQNWNqLMn5Ej_d6k_yPjGrF57yltPxF-EVfW0I
1,2024/06/08,Amazonポイント,3580,Amazon.co.jp,収入,ポイント,,0,y_1rCFAZuYl5ITcHJQhO57DANbzZ5mM68cxbVg0sSJY
1,2024/06/08,QP/ギヨウムス-パ-マチヤテン,-4116,エポスカード,食費,hl_foods,,0,xM7liP1wDyYWkwY1M_J0WmSaOmPKXioGFW792KZhDGs
1,2024/06/08,ガスト,-2660,三井住友カード,食費,hl_foods,,0,LNdnjRE1WKVqY-tq07f0LD_lcRrnBe3BmINlvmVfRC0
0,2024/06/08,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,"",1,sQVulFiyVuSS4-vXDZlOqnwsyt0z0Pz_laG-2W5XewU
1,2024/06/08,ドトールコーヒー,-250,三井住友カード,食費,hl_foods,,0,fxyb3EJvXmLqpAX6Np3rThP5fCedw5oV-6tkl7br-Jw
1,2024/06/08,入 大森 出 日暮里,-318,suica chong,住宅,hl_living,,0,fvprx5VHvPYNX8XmhUZmxhFC00eYdF8gXkTh5R-HEqM
1,2024/06/08,入 戸塚 出 大森,-483,suica chong,住宅,hl_living,,0,SXYY65mDQt87Uomh0EZswc3DJY6GF8t1eDxBNLqJZ0g
1,2024/06/08,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,,0,kgeVR27vp-BLIkukNPF3Qi006p6V4joJSi5q4si-Uf0
0,2024/06/08,カード モバイル,3000,suica chong,未分類,未分類,,1,Q2S3eZXqNCcZ7W97TEMYg0VF2z-Bt3R8p9o-KXDaqaQ
1,2024/06/07,ニユ-ロヒカリ ゴリヨウリヨウキン,-2750,エポスカード,住宅,hl_living,,0,V9OHX3lUNGdxVN4Tb1KNE4ygzemfRyyucpkepyP2bBs
1,2024/06/06,V571135 セブンイレブンニツポリエキキ/iD,-240,Smbc,食費,hl_foods,,0,X3pj1ZFVlWSxsaLYv1BLWmFkmo-w0tzuiCQROqcxMhQ
1,2024/06/06,"[Pants Big Size] Pampers Diapers, Best for Skin (26.6 - 48.5 lbs (12 - 22 kg), 150 Sheets (50 Sheets x 3 Packs) [Case Products] [Amazon.co.jp Exclusive] 販売: アマゾンジャパン合同会社",-5780,Amazon.co.jp,日用品,hl_shop,,0,9Px8re1IAimJJ7tHbBycsYs1eQGHUB37dCj63fnr6CE
